"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"147","random_X_and_structured_Beta","N",19200,"relabel",6,1165.93603363761,1,1,0.783753779374347,0.314567281694113,0.3855,"observed"
"148","random_X_and_structured_Beta","N",19200,"relabel",7,1277.85926620583,1,1,0.826805114361619,0.317395659524483,0.3735,"observed"
"149","random_X_and_structured_Beta","N",19200,"relabel",8,1071.48791192558,1,1,0.7232457557332,0.302787451061742,0.3703,"observed"
"150","random_X_and_structured_Beta","N",19200,"relabel",9,1356.8413263658,1,1,0.855156827264881,0.319982634900134,0.3692,"observed"
"151","random_X_and_structured_Beta","N",19200,"relabel",1,927.735320858442,1,1,0.407927235269594,0.223143204174553,0.2954,"ORC_fine"
"152","random_X_and_structured_Beta","N",19200,"relabel",10,1185.33546686105,1,1,0.48395038059613,0.237922202306878,0.2885,"ORC_fine"
"153","random_X_and_structured_Beta","N",19200,"relabel",11,941.787736686558,1,1,0.404756027803134,0.225883116815074,0.3074,"ORC_fine"
"154","random_X_and_structured_Beta","N",19200,"relabel",12,1059.14610408694,1,1,0.449282198163584,0.235055641275296,0.3,"ORC_fine"
"155","random_X_and_structured_Beta","N",19200,"relabel",13,1025.1549390352,1,1,0.450076315869158,0.235697020976565,0.3148,"ORC_fine"
"156","random_X_and_structured_Beta","N",19200,"relabel",14,1056.55717048717,1,1,0.46213051190742,0.238003492389672,0.3027,"ORC_fine"
"157","random_X_and_structured_Beta","N",19200,"relabel",15,1034.31779256488,1,1,0.424687331927882,0.229074075032019,0.2904,"ORC_fine"
"158","random_X_and_structured_Beta","N",19200,"relabel",16,1096.82321922274,1,1,0.450974115308651,0.233381538190577,0.2986,"ORC_fine"
"159","random_X_and_structured_Beta","N",19200,"relabel",17,980.45120729398,1,1,0.431119668022157,0.232849275007313,0.3098,"ORC_fine"
"160","random_X_and_structured_Beta","N",19200,"relabel",18,916.958623041528,1,1,0.397830336488995,0.223165690082021,0.2999,"ORC_fine"
"161","random_X_and_structured_Beta","N",19200,"relabel",19,1023.96402388296,1,1,0.435345377821385,0.23255829968204,0.3095,"ORC_fine"
"162","random_X_and_structured_Beta","N",19200,"relabel",2,1034.44467009405,1,1,0.41678919319317,0.226591955842173,0.3067,"ORC_fine"
"163","random_X_and_structured_Beta","N",19200,"relabel",20,1028.34085620411,1,1,0.42098915019611,0.228087261082974,0.3086,"ORC_fine"
"164","random_X_and_structured_Beta","N",19200,"relabel",21,943.043617877159,1,1,0.415459503129588,0.227497387506959,0.2971,"ORC_fine"
"165","random_X_and_structured_Beta","N",19200,"relabel",22,969.782031200329,1,1,0.429105826642591,0.231938542835538,0.3145,"ORC_fine"
"166","random_X_and_structured_Beta","N",19200,"relabel",23,1206.36787224361,1,1,0.493326557876339,0.241084611243043,0.3023,"ORC_fine"
"167","random_X_and_structured_Beta","N",19200,"relabel",24,1009.41933148545,1,1,0.45050627988842,0.236853644761691,0.3181,"ORC_fine"
"168","random_X_and_structured_Beta","N",19200,"relabel",25,1152.53280033215,1,1,0.470373923063008,0.237528298623126,0.3081,"ORC_fine"
"169","random_X_and_structured_Beta","N",19200,"relabel",26,1017.82901873686,1,1,0.438037814481656,0.23292613738755,0.3121,"ORC_fine"
"170","random_X_and_structured_Beta","N",19200,"relabel",27,1120.7886493156,1,1,0.449140336926913,0.230247676279203,0.2791,"ORC_fine"
"171","random_X_and_structured_Beta","N",19200,"relabel",28,1078.57096471518,1,1,0.440730937331814,0.230303363476859,0.2998,"ORC_fine"
"172","random_X_and_structured_Beta","N",19200,"relabel",29,1246.89131968806,1,1,0.494970072535465,0.24304084736583,0.314,"ORC_fine"
"173","random_X_and_structured_Beta","N",19200,"relabel",3,1040.47478781067,1,1,0.44267522650835,0.233200834600211,0.3134,"ORC_fine"
"174","random_X_and_structured_Beta","N",19200,"relabel",30,1162.70897102696,1,1,0.482149054504483,0.239389775047235,0.2895,"ORC_fine"
"175","random_X_and_structured_Beta","N",19200,"relabel",31,1052.28043533687,1,1,0.441573613004511,0.231125724584532,0.2939,"ORC_fine"
"176","random_X_and_structured_Beta","N",19200,"relabel",32,951.781995906209,1,1,0.422997639205379,0.229543362823689,0.3104,"ORC_fine"
"177","random_X_and_structured_Beta","N",19200,"relabel",33,1134.97120635922,1,1,0.457412626946073,0.236185412874129,0.3075,"ORC_fine"
"178","random_X_and_structured_Beta","N",19200,"relabel",34,1076.05825667534,1,1,0.428166706156502,0.229620680238102,0.3054,"ORC_fine"
"179","random_X_and_structured_Beta","N",19200,"relabel",35,963.089476735724,1,1,0.435246822749686,0.234810089702364,0.323,"ORC_fine"
"180","random_X_and_structured_Beta","N",19200,"relabel",36,1123.52737184862,1,1,0.481653385255336,0.240345281421125,0.3071,"ORC_fine"
"181","random_X_and_structured_Beta","N",19200,"relabel",37,1070.54821419175,1,1,0.438571544457527,0.228966164105174,0.2974,"ORC_fine"
"182","random_X_and_structured_Beta","N",19200,"relabel",38,922.275994970095,1,1,0.41832082262672,0.233093447607701,0.3307,"ORC_fine"
"183","random_X_and_structured_Beta","N",19200,"relabel",39,1156.26068845521,1,1,0.447008255289999,0.231549788682284,0.2998,"ORC_fine"
"184","random_X_and_structured_Beta","N",19200,"relabel",4,1251.04279162141,1,1,0.483632286759088,0.240192043086088,0.2867,"ORC_fine"
"185","random_X_and_structured_Beta","N",19200,"relabel",40,1157.08441938226,1,1,0.482109012577546,0.241539689940896,0.3129,"ORC_fine"
"186","random_X_and_structured_Beta","N",19200,"relabel",41,1033.55815930523,1,1,0.447439481566082,0.234902181117294,0.2919,"ORC_fine"
"187","random_X_and_structured_Beta","N",19200,"relabel",42,1143.89923596949,1,1,0.451768418661237,0.233555799636565,0.3027,"ORC_fine"
"188","random_X_and_structured_Beta","N",19200,"relabel",43,1147.89781909506,1,1,0.448844789800909,0.231877742778184,0.2962,"ORC_fine"
