"","run","experiment","value","method","oracle","name","mean","two_se"
"179","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","hellinger_distance",0.271496128659347,0.0029284619444329
"180","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","KL_divergence",0.503592279986492,0.0160155883592641
"181","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","Beta_FPR",0.782355555555556,0.0166868980759556
"182","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","Beta_SSE",858.413893542078,19.6282180085322
"183","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","Beta_TPR",1,0
"184","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","error",0.451808,0.00633664777146338
"185","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","hellinger_distance",0.374874930336656,0.00279572739028421
"186","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","observed","KL_divergence",1.06525902528033,0.0176589364740814
"187","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.930044444444444,0.0104252653550089
"188","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","Beta_SSE",820.800553127409,19.5551250092841
"189","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"190","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","error",0.414806,0.00484238231131946
"191","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.340931881438741,0.00245982873949876
"192","random_X_and_structured_Beta","nonsparsity","0.1","IBMR_no_Gamma","ORC_fine","KL_divergence",0.998532177978695,0.019878064325049
"193","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","Beta_FPR",0.648577777777778,0.0121321421757137
"194","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","Beta_SSE",1248.12270087566,22.0166737305507
"195","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","Beta_TPR",0.9964,0.00219535688140555
"196","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","error",0.60285,0.00653365603812213
"197","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","hellinger_distance",0.551851705954634,0.00338724467516567
"198","random_X_and_structured_Beta","nonsparsity","0.1","subset","observed","KL_divergence",3.61693768242965,0.0565474543135078
"199","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","Beta_FPR",0.930044444444444,0.0104252653550089
"200","random_X_and_structured_Beta","nonsparsity","0.1","subset","ORC_fine","Beta_SSE",820.800553127409,19.5551250092841
