"","run","experiment","value","method","name","mean","two_se"
"197","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","Beta_TPR",1,0
"198","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","error",0.35204,0.00343342989098751
"199","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","hellinger_distance",0.426464063714067,0.00283434767252765
"200","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","KL_divergence",2.22145740619406,0.041365476092053
"201","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","best_case_Beta_SSE",378.567492577548,5.5615678298381
"202","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","best_case_error",0.32289,0.00345327883233856
"203","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","best_case_hellinger_distance",0.355717388410491,0.00200907165753164
"204","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","best_case_KL_divergence",1.45558871609632,0.0165453102501967
"205","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","Beta_FPR",0.704517647058824,0.0120859591037328
"206","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","Beta_SSE",865.530144733896,11.2911469419698
"207","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","Beta_TPR",1,0
"208","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","error",0.34286,0.00305728170579216
"209","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","hellinger_distance",0.399299895620985,0.00174738607695346
"210","fine_simulations","batch_effect","0.1","IBMR_ORC_clean","KL_divergence",1.87529367703312,0.023156328374393
"211","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","best_case_Beta_SSE",386.640526181998,5.43494140821998
"212","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","best_case_error",0.31799,0.00333802948104515
"213","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","best_case_hellinger_distance",0.367834421121678,0.00189560319698624
"214","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","best_case_KL_divergence",1.57116544082851,0.0176738883859573
"215","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","Beta_FPR",0.761694117647059,0.00888823906796259
"216","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","Beta_SSE",885.262103296599,10.611016737281
"217","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","Beta_TPR",1,0
"218","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","error",0.33967,0.00314501354592975
"219","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","hellinger_distance",0.408521015365738,0.00172831648052331
"220","fine_simulations","batch_effect","0.1","IBMR_common_Gamma_ORC_clean","KL_divergence",1.98484547100964,0.022396068810798
"221","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","best_case_Beta_SSE",389.85253161191,5.48824209155708
"222","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","best_case_error",0.325673469387755,0.00346919767386453
"223","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","best_case_hellinger_distance",0.374548338902185,0.00202655132948729
"224","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","best_case_KL_divergence",1.63932468787978,0.018674651922319
"225","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","Beta_FPR",0.832316926770708,0.0061565168801559
"226","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","Beta_SSE",893.948764809212,10.147448805292
"227","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","Beta_TPR",1,0
"228","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","error",0.347112244897959,0.00288973454429618
"229","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","hellinger_distance",0.413216023303353,0.00185592705280555
"230","fine_simulations","batch_effect","0.1","IBMR_int_ORC_clean","KL_divergence",2.04543579949022,0.0232739385128625
"231","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","best_case_Beta_SSE",390.506808235608,5.46046847868155
"232","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","best_case_error",0.32734693877551,0.00343206717641557
"233","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","best_case_hellinger_distance",0.375140253828381,0.00200042299994717
"234","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","best_case_KL_divergence",1.64514038501849,0.0185706152737998
"235","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","Beta_FPR",0.833997599039616,0.00595325216150341
"236","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","Beta_SSE",893.731560830882,10.1208169123389
"237","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","Beta_TPR",1,0
"238","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","error",0.347224489795918,0.00292683764364428
"239","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","hellinger_distance",0.413292025843115,0.00185042825842163
"240","fine_simulations","batch_effect","0.1","IBMR_no_Gamma_ORC_clean","KL_divergence",2.0463500175606,0.0231627040083993
"241","fine_simulations","batch_effect","0.2","IBMR","best_case_Beta_SSE",450.446116896971,6.66930516853947
"242","fine_simulations","batch_effect","0.2","IBMR","best_case_error",0.34078,0.00347529590576875
"243","fine_simulations","batch_effect","0.2","IBMR","best_case_hellinger_distance",0.381450191131153,0.00213378384623434
"244","fine_simulations","batch_effect","0.2","IBMR","best_case_KL_divergence",1.70828201408423,0.0203258650082377
"245","fine_simulations","batch_effect","0.2","IBMR","Beta_FPR",0.663435294117647,0.0164715266410773
"246","fine_simulations","batch_effect","0.2","IBMR","Beta_SSE",958.299424604339,10.6867455793761
"247","fine_simulations","batch_effect","0.2","IBMR","Beta_TPR",1,0
"248","fine_simulations","batch_effect","0.2","IBMR","error",0.36041,0.00302542828811569
"249","fine_simulations","batch_effect","0.2","IBMR","hellinger_distance",0.437130932999591,0.00168410660819058
"250","fine_simulations","batch_effect","0.2","IBMR","KL_divergence",2.36865356638363,0.0242546600097707
"251","fine_simulations","batch_effect","0.2","IBMR_common_Gamma","best_case_Beta_SSE",461.518280903775,6.55658678752158
"252","fine_simulations","batch_effect","0.2","IBMR_common_Gamma","best_case_error",0.33632,0.00341542240492763
