"","run","experiment","value","method","oracle","name","mean","two_se"
"153","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"154","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","error",0.308725,0.00625197021577577
"155","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.237476055569102,0.0045584902660222
"156","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","KL_divergence",0.372721970472084,0.0132854897712361
"157","random_X_and_Beta","nonzero","25","glmnet_subset","observed","Beta_FPR",0.539883040935673,0.0174045148423282
"158","random_X_and_Beta","nonzero","25","glmnet_subset","observed","Beta_SSE",452.262015542664,9.71615455705612
"159","random_X_and_Beta","nonzero","25","glmnet_subset","observed","Beta_TPR",1,0
"160","random_X_and_Beta","nonzero","25","glmnet_subset","observed","error",0.466905555555556,0.00952354457303414
"161","random_X_and_Beta","nonzero","25","glmnet_subset","observed","hellinger_distance",0.453876430644734,0.0051091713068725
"162","random_X_and_Beta","nonzero","25","glmnet_subset","observed","KL_divergence",1.73167443447422,0.0440789818508442
"163","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","Beta_FPR",0.821052631578947,0.0281540759053821
"164","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","Beta_SSE",195.121858068928,8.12281010896976
"165","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","Beta_TPR",1,0
"166","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","error",0.30794,0.00619875029850033
"167","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","hellinger_distance",0.238276480698034,0.00415099105012118
"168","random_X_and_Beta","nonzero","25","glmnet_subset","ORC_fine","KL_divergence",0.375013888557419,0.0121016299661381
"169","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","Beta_FPR",0.803976608187134,0.0313887428859912
"170","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","Beta_SSE",259.7778928722,8.66655855328197
"171","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","Beta_TPR",1,0
"172","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","error",0.343277777777778,0.0094425342166616
"173","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","hellinger_distance",0.287617156386163,0.00345533845184052
"174","random_X_and_Beta","nonzero","25","glmnet_relabel","observed","KL_divergence",0.577282681831695,0.0147755613776127
"175","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","Beta_FPR",0.821052631578947,0.0281540759053821
"176","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","Beta_SSE",195.121858068928,8.12281010896976
"177","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","Beta_TPR",1,0
"178","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","error",0.30794,0.00619875029850033
"179","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","hellinger_distance",0.238276480698034,0.00415099105012118
"180","random_X_and_Beta","nonzero","25","glmnet_relabel","ORC_fine","KL_divergence",0.375013888557419,0.0121016299661381
"181","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","Beta_FPR",0.897666666666667,0.0146147406160648
"182","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","Beta_SSE",633.021812250706,17.4894265579985
"183","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","Beta_TPR",1,0
"184","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","error",0.305,0.00403148137850879
"185","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","hellinger_distance",0.325942784315587,0.00457427288139749
"186","random_X_and_Beta","nonzero","50","IBMR_no_Gamma","observed","KL_divergence",0.933211759773212,0.0263573856573387
