"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"172","random_X_and_Beta","N",2400,"glmnet_subset",5,2860.7613110358,0.4075,0.95,12.4366405944489,0.755690381596686,0.7302,"observed"
"173","random_X_and_Beta","N",2400,"glmnet_subset",6,2811.37490085839,0.3925,0.89,12.2628010477161,0.755335902997807,0.7389,"observed"
"174","random_X_and_Beta","N",2400,"glmnet_subset",7,2871.4921743534,0.435,0.87,12.5026753312541,0.758666836082486,0.742,"observed"
"175","random_X_and_Beta","N",2400,"glmnet_subset",8,2852.75831858389,0.4725,0.94,12.6100972539702,0.763316419364551,0.7483,"observed"
"176","random_X_and_Beta","N",2400,"glmnet_subset",9,2774.58661815606,0.3925,0.93,12.5778158987927,0.760484803243675,0.732,"observed"
"177","random_X_and_Beta","N",2400,"glmnet_subset",1,2176.54724896769,0.8725,1,3.81076586042113,0.510621437872859,0.428,"ORC_fine"
"178","random_X_and_Beta","N",2400,"glmnet_subset",10,2173.5315000786,0.87,1,3.82787615600622,0.508676736661365,0.4206,"ORC_fine"
"179","random_X_and_Beta","N",2400,"glmnet_subset",11,2133.92526063205,0.8725,1,3.74265333187421,0.506921687270838,0.4164,"ORC_fine"
"180","random_X_and_Beta","N",2400,"glmnet_subset",12,1975.08285722768,0.895,1,3.36318990222447,0.489547912954756,0.4151,"ORC_fine"
"181","random_X_and_Beta","N",2400,"glmnet_subset",13,2169.68301338495,0.8675,1,3.75036664757877,0.509809955663876,0.4249,"ORC_fine"
"182","random_X_and_Beta","N",2400,"glmnet_subset",14,2200.22158521114,0.88,1,3.76462558391639,0.507448434554902,0.42,"ORC_fine"
"183","random_X_and_Beta","N",2400,"glmnet_subset",15,2081.70640557587,0.895,1,3.59796676140578,0.504121661533949,0.4259,"ORC_fine"
"184","random_X_and_Beta","N",2400,"glmnet_subset",16,2068.07370452791,0.8675,1,3.58231443679632,0.501925976330557,0.4141,"ORC_fine"
"185","random_X_and_Beta","N",2400,"glmnet_subset",17,2048.85564284552,0.905,1,3.47875444971996,0.497179894563742,0.4276,"ORC_fine"
"186","random_X_and_Beta","N",2400,"glmnet_subset",18,2188.48365769149,0.89,1,3.70980325280211,0.507549567367508,0.4187,"ORC_fine"
"187","random_X_and_Beta","N",2400,"glmnet_subset",19,2140.47331322916,0.875,1,3.72172253836063,0.511122333868019,0.4285,"ORC_fine"
"188","random_X_and_Beta","N",2400,"glmnet_subset",2,2143.5029362123,0.9175,1,3.52831066365365,0.497371203096322,0.4339,"ORC_fine"
