"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"303","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",5,47.2854544115067,0.167452830188679,0.973684210526316,0.0789629702784882,0.122270480473515,0.1933,"observed"
"304","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",6,63.8919805482954,0.5,0.932432432432432,0.118188371682802,0.151643811380958,0.2588,"observed"
"305","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",7,87.8429790970272,0.508235294117647,0.973333333333333,0.127339849755974,0.151237619509802,0.1734,"observed"
"306","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",8,80.0499202843761,0.524705882352941,0.973333333333333,0.0913826509529527,0.131784336455878,0.1762,"observed"
"307","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",9,89.5018764109064,0.572769953051643,0.972972972972973,0.205336275934333,0.170827350835332,0.226,"observed"
"308","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",1,22.5825456942085,0.244705882352941,0.946666666666667,0.0482771867749627,0.0993648871568114,0.2653,"ORC_clean"
"309","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",10,29.4486367420596,0.273584905660377,0.934210526315789,0.0560647934839301,0.10810499012478,0.3079,"ORC_clean"
"310","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",2,20.1656960203329,0.0518867924528302,0.894736842105263,0.0448952841259678,0.0939669487397693,0.1802,"ORC_clean"
"311","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",3,28.592978576142,0.258215962441315,0.932432432432432,0.0523963070579924,0.103964332649621,0.2814,"ORC_clean"
"312","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",4,16.733566087302,0.0870588235294118,0.92,0.0404661281965391,0.0906392001994579,0.2093,"ORC_clean"
"313","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",5,29.4722465420118,0.231132075471698,0.907894736842105,0.0396801464613797,0.0897483233728118,0.1933,"ORC_clean"
"314","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",6,20.4851177468546,0.110328638497653,0.918918918918919,0.0533695197385692,0.104502183959386,0.2587,"ORC_clean"
"315","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",7,21.7186513085057,0.0635294117647059,0.88,0.0504472746912069,0.0983375169968229,0.1731,"ORC_clean"
"316","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",8,23.1571956204357,0.0658823529411765,0.893333333333333,0.0458206307429603,0.0945594626681568,0.1762,"ORC_clean"
"317","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",9,39.4498778275464,0.272300469483568,0.959459459459459,0.0545282319437858,0.103461271423008,0.1945,"ORC_clean"
"318","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",1,45.9719453749937,0.48,1,0.0914276708517437,0.134688292298851,0.2653,"ORC_fine"
"319","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",10,45.3056171368468,0.294811320754717,0.960526315789474,0.101722849739745,0.143641501940729,0.3083,"ORC_fine"
"320","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",2,48.8889618511859,0.280660377358491,0.960526315789474,0.0851114314018103,0.12716643618406,0.1802,"ORC_fine"
"321","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",3,46.0829841585416,0.44131455399061,0.986486486486487,0.0953451624046763,0.136858628262493,0.2813,"ORC_fine"
"322","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",4,47.4914019060956,0.336470588235294,0.96,0.0879598701306982,0.130157467756976,0.2093,"ORC_fine"
"323","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",5,59.225159409187,0.273584905660377,1,0.0841464097779213,0.126311455885184,0.1933,"ORC_fine"
"324","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",6,64.7830791916079,0.699530516431925,0.972972972972973,0.123684219755058,0.155005280265629,0.2585,"ORC_fine"
"325","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",7,55.9002067572353,0.268235294117647,0.986666666666667,0.101954447867508,0.137461149426899,0.1731,"ORC_fine"
"326","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",8,58.5950305451126,0.296470588235294,0.973333333333333,0.0832092489632872,0.125090611140956,0.1762,"ORC_fine"
"327","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",9,71.9459411580888,0.36150234741784,1,0.101786753747338,0.137941162050641,0.1945,"ORC_fine"
"328","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",1,23.8861686316069,0.329411764705882,0.946666666666667,0.0445810752296271,0.0958018388972165,0.2653,"ORC_fine_clean"
"329","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",10,15.1013190386223,0.0566037735849057,0.907894736842105,0.0454175356649563,0.0984226923051872,0.3079,"ORC_fine_clean"
"330","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",2,22.0431347771171,0.0872641509433962,0.947368421052632,0.0401120361454467,0.0890773731950251,0.1802,"ORC_fine_clean"
"331","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",3,21.646804417396,0.255868544600939,0.986486486486487,0.0431968735140252,0.094906611470433,0.2812,"ORC_fine_clean"
"332","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",4,18.0398610580231,0.112941176470588,0.946666666666667,0.041565700903405,0.0921893847437221,0.2093,"ORC_fine_clean"
"333","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",5,21.6506998538015,0.115566037735849,0.934210526315789,0.0352102122572297,0.0846628609470217,0.1933,"ORC_fine_clean"
"334","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",6,26.910369935574,0.401408450704225,0.945945945945946,0.0521919216500579,0.102787260291566,0.2587,"ORC_fine_clean"
"335","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",7,23.5595087712495,0.110588235294118,0.906666666666667,0.0471681411142111,0.0956209095346089,0.1732,"ORC_fine_clean"
"336","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",8,22.1018417065642,0.108235294117647,0.933333333333333,0.0432507084458613,0.0921656831390386,0.1762,"ORC_fine_clean"
"337","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",9,25.2717881070064,0.13849765258216,0.972972972972973,0.0436262512693359,0.0929790664567544,0.1945,"ORC_fine_clean"
"338","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",1,22.5400483410667,0.244705882352941,0.946666666666667,0.0482610901145996,0.0993457810726544,0.2653,"ORC_clean"
"339","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",10,29.4531171258557,0.273584905660377,0.934210526315789,0.0560925194522426,0.108129474494859,0.3079,"ORC_clean"
"340","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",2,20.1701036404073,0.0518867924528302,0.894736842105263,0.0449266931640408,0.0939993973673347,0.1802,"ORC_clean"
"341","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",3,28.5985408150764,0.258215962441315,0.932432432432432,0.0524212222115941,0.103987552397666,0.2814,"ORC_clean"
"342","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",4,16.7428873020415,0.0870588235294118,0.92,0.0405009111273653,0.0906776027137401,0.2093,"ORC_clean"
"343","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",5,29.4903082279912,0.231132075471698,0.907894736842105,0.0397128272038056,0.0897820433108874,0.1933,"ORC_clean"
"344","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",6,20.5024530109362,0.110328638497653,0.918918918918919,0.0534078067703355,0.104538745542791,0.2587,"ORC_clean"
"345","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",7,21.7320249638296,0.0635294117647059,0.88,0.0504957373600687,0.0983853244109439,0.1731,"ORC_clean"
"346","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",8,23.1604887272908,0.0658823529411765,0.893333333333333,0.0458537836230953,0.0945934914542605,0.1762,"ORC_clean"
"347","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",9,39.4598265197302,0.272300469483568,0.959459459459459,0.0545403229673755,0.103472868242523,0.1945,"ORC_clean"
