"","run","experiment","value","method","oracle","name","mean","two_se"
"155","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","hellinger_distance",0.134553609252915,0.0061240726110455
"156","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","KL_divergence",0.0950089902422404,0.00861257273762458
"157","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","Beta_FPR",0.138798374784408,0.0629812409555652
"158","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","Beta_SSE",22.8659569032516,3.03104390612233
"159","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","Beta_TPR",0.91174786628734,0.0156249324367829
"160","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","error",0.2171875,0.0313800764248364
"161","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","hellinger_distance",0.0969404769769146,0.00396369171170535
"162","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_clean","KL_divergence",0.0469737645233372,0.0036386040703572
"163","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","Beta_FPR",0.185203231556892,0.0768590571446742
"164","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","Beta_SSE",22.7983104493934,1.68534606699158
"165","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","Beta_TPR",0.946701965123018,0.0152962843998305
"166","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","error",0.214655555555556,0.0280955732201338
"167","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","hellinger_distance",0.0933845136458716,0.00332265550016266
"168","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine_clean","KL_divergence",0.043462346198242,0.00310785746241321
"169","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","Beta_FPR",0.438750329576423,0.0944208142553853
"170","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","Beta_SSE",65.570259411205,10.8476458088038
"171","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","Beta_TPR",0.961435277382646,0.016469196545494
"172","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","error",0.22724,0.0306760739194427
"173","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","hellinger_distance",0.142912900632293,0.00936927699703641
"174","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","observed","KL_divergence",0.112509455353718,0.0230680959162127
"175","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.37325804922022,0.0857800327480916
"176","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_no_Gamma","ORC_fine","Beta_SSE",54.4190327488895,5.81113396129082
