"","run","experiment","value","method","name","mean","two_se","group"
"116","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","Beta_SSE",3.53592627268417,0.167613714261249,"KIBMR_common_GammaBeta_SSE"
"117","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","Beta_TPR",1,0,"KIBMR_common_GammaBeta_TPR"
"118","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","error",0.24966,0.00348507722515673,"KIBMR_common_Gammaerror"
"119","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","hellinger_distance",0.0502590709465571,0.00056737718135652,"KIBMR_common_Gammahellinger_distance"
"120","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","KL_divergence",0.0162059932597577,0.000299433724129645,"KIBMR_common_GammaKL_divergence"
"121","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","best_case_Beta_SSE",3.46690020142251,0.164207532126056,"KIBMR_no_Gammabest_case_Beta_SSE"
"122","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","best_case_error",0.249122,0.00350073713520394,"KIBMR_no_Gammabest_case_error"
"123","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","best_case_hellinger_distance",0.0501407644141544,0.00055940721433708,"KIBMR_no_Gammabest_case_hellinger_distance"
"124","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","best_case_KL_divergence",0.0161483028664433,0.000293355143339638,"KIBMR_no_Gammabest_case_KL_divergence"
"125","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","Beta_FPR",NA,NA,"KIBMR_no_GammaBeta_FPR"
"126","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","Beta_SSE",3.55450771632699,0.172182939529852,"KIBMR_no_GammaBeta_SSE"
"127","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","Beta_TPR",1,0,"KIBMR_no_GammaBeta_TPR"
"128","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","error",0.24965,0.00349189265094365,"KIBMR_no_Gammaerror"
"129","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","hellinger_distance",0.0502861806896845,0.000569184780280442,"KIBMR_no_Gammahellinger_distance"
"130","fine_clean_low_dim_simulations","K","4","IBMR_no_Gamma","KL_divergence",0.016220088850758,0.000298892734389745,"KIBMR_no_GammaKL_divergence"
"131","fine_clean_low_dim_simulations","K","4","group_lasso","best_case_Beta_SSE",3.48200425513488,0.160426937340406,"Kgroup_lassobest_case_Beta_SSE"
"132","fine_clean_low_dim_simulations","K","4","group_lasso","best_case_error",0.249156,0.00349332265667995,"Kgroup_lassobest_case_error"
"133","fine_clean_low_dim_simulations","K","4","group_lasso","best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"Kgroup_lassobest_case_hellinger_distance"
"134","fine_clean_low_dim_simulations","K","4","group_lasso","best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"Kgroup_lassobest_case_KL_divergence"
"135","fine_clean_low_dim_simulations","K","4","group_lasso","Beta_FPR",NA,NA,"Kgroup_lassoBeta_FPR"
"136","fine_clean_low_dim_simulations","K","4","group_lasso","Beta_SSE",3.54347883102054,0.173546219800641,"Kgroup_lassoBeta_SSE"
"137","fine_clean_low_dim_simulations","K","4","group_lasso","Beta_TPR",1,0,"Kgroup_lassoBeta_TPR"
"138","fine_clean_low_dim_simulations","K","4","group_lasso","error",0.249654,0.00347787037816922,"Kgroup_lassoerror"
"139","fine_clean_low_dim_simulations","K","4","group_lasso","hellinger_distance",0.0502333291211839,0.00054613933936772,"Kgroup_lassohellinger_distance"
"140","fine_clean_low_dim_simulations","K","4","group_lasso","KL_divergence",0.0161982306334424,0.000287338219616568,"Kgroup_lassoKL_divergence"
"141","fine_clean_low_dim_simulations","K","4",NA,"best_case_Beta_SSE",3.48200425513488,0.160426937340406,"KNAbest_case_Beta_SSE"
"142","fine_clean_low_dim_simulations","K","4",NA,"best_case_error",0.249156,0.00349332265667995,"KNAbest_case_error"
"143","fine_clean_low_dim_simulations","K","4",NA,"best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"KNAbest_case_hellinger_distance"
"144","fine_clean_low_dim_simulations","K","4",NA,"best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"KNAbest_case_KL_divergence"
"145","fine_clean_low_dim_simulations","K","4",NA,"Beta_FPR",NA,NA,"KNABeta_FPR"
"146","fine_clean_low_dim_simulations","K","4",NA,"Beta_SSE",3.54347883102054,0.173546219800641,"KNABeta_SSE"
